CMDLINE /Users/inki/anaconda/bin/python julia1_memoryprofiler1.py
MEM 101.714844 1510660695.5404
MEM 101.722656 1510660695.6439
MEM 101.730469 1510660695.7490
MEM 101.738281 1510660695.8541
MEM 101.746094 1510660695.9592
MEM 101.753906 1510660696.0617
MEM 101.761719 1510660696.1669
MEM 101.769531 1510660696.2680
MEM 101.777344 1510660696.3731
MEM 101.785156 1510660696.4746
MEM 101.800781 1510660696.5778
MEM 101.808594 1510660696.6796
MEM 101.816406 1510660696.7826
MEM 101.824219 1510660696.8877
MEM 101.832031 1510660696.9888
MEM 101.839844 1510660697.0938
MEM 101.847656 1510660697.1978
MEM 101.855469 1510660697.2980
MEM 101.863281 1510660697.4013
MEM 101.871094 1510660697.5065
MEM 101.878906 1510660697.6116
MEM 101.886719 1510660697.7167
MEM 101.894531 1510660697.8178
MEM 101.902344 1510660697.9216
MEM 101.910156 1510660698.0220
MEM 101.917969 1510660698.1267
MEM 101.925781 1510660698.2318
MEM 101.941406 1510660698.3369
MEM 101.941406 1510660698.4401
MEM 101.957031 1510660698.5452
MEM 101.964844 1510660698.6503
MEM 101.972656 1510660698.7528
MEM 101.980469 1510660698.8579
MEM 101.988281 1510660698.9630
MEM 101.996094 1510660699.0667
MEM 102.003906 1510660699.1712
MEM 102.011719 1510660699.2762
MEM 102.019531 1510660699.3763
MEM 102.027344 1510660699.4814
MEM 102.035156 1510660699.5833
MEM 102.042969 1510660699.6834
MEM 102.050781 1510660699.7885
MEM 102.058594 1510660699.8936
MEM 102.066406 1510660699.9977
MEM 102.074219 1510660700.1017
MEM 102.082031 1510660700.2018
MEM 102.089844 1510660700.3069
MEM 102.097656 1510660700.4120
MEM 102.105469 1510660700.5171
MEM 102.121094 1510660700.6222
MEM 102.128906 1510660700.7270
MEM 102.136719 1510660700.8321
MEM 102.144531 1510660700.9333
MEM 102.152344 1510660701.0383
MEM 102.160156 1510660701.1434
MEM 102.167969 1510660701.2448
MEM 102.175781 1510660701.3477
MEM 102.183594 1510660701.4528
MEM 102.191406 1510660701.5562
MEM 102.199219 1510660701.6572
MEM 102.207031 1510660701.7623
MEM 102.214844 1510660701.8637
MEM 102.222656 1510660701.9688
MEM 102.230469 1510660702.0707
MEM 102.238281 1510660702.1758
MEM 102.246094 1510660702.2809
MEM 102.253906 1510660702.3860
MEM 102.261719 1510660702.4911
MEM 102.269531 1510660702.5948
MEM 102.277344 1510660702.6976
MEM 102.285156 1510660702.7999
MEM 102.292969 1510660702.9050
MEM 102.308594 1510660703.0101
MEM 102.308594 1510660703.1115
MEM 102.324219 1510660703.2122
MEM 102.332031 1510660703.3173
MEM 102.339844 1510660703.4177
MEM 102.347656 1510660703.5197
MEM 102.355469 1510660703.6248
MEM 102.363281 1510660703.7277
MEM 102.371094 1510660703.8328
MEM 102.378906 1510660703.9353
MEM 102.386719 1510660704.0376
MEM 102.394531 1510660704.1377
MEM 102.402344 1510660704.2428
MEM 102.410156 1510660704.3476
MEM 102.417969 1510660704.4527
MEM 102.425781 1510660704.5578
MEM 102.433594 1510660704.6614
MEM 102.441406 1510660704.7664
MEM 102.449219 1510660704.8667
MEM 102.457031 1510660704.9718
MEM 102.464844 1510660705.0744
MEM 102.472656 1510660705.1777
MEM 102.480469 1510660705.2828
MEM 102.488281 1510660705.3877
MEM 102.496094 1510660705.4928
MEM 102.503906 1510660705.5976
MEM 102.511719 1510660705.7027
MEM 102.519531 1510660705.8047
MEM 102.527344 1510660705.9097
MEM 102.535156 1510660706.0148
MEM 102.542969 1510660706.1199
MEM 102.550781 1510660706.2227
MEM 102.558594 1510660706.3277
MEM 102.566406 1510660706.4329
MEM 102.574219 1510660706.5368
MEM 102.582031 1510660706.6414
MEM 102.589844 1510660706.7433
MEM 102.597656 1510660706.8446
MEM 102.605469 1510660706.9475
MEM 102.613281 1510660707.0526
MEM 102.628906 1510660707.1573
MEM 102.628906 1510660707.2597
MEM 102.644531 1510660707.3648
MEM 102.644531 1510660707.4664
MEM 102.660156 1510660707.5715
MEM 102.667969 1510660707.6726
MEM 102.675781 1510660707.7767
MEM 102.683594 1510660707.8819
MEM 102.691406 1510660707.9834
MEM 102.699219 1510660708.0885
MEM 102.707031 1510660708.1903
MEM 102.714844 1510660708.2954
MEM 102.722656 1510660708.3985
MEM 102.730469 1510660708.5036
MEM 102.738281 1510660708.6087
MEM 102.746094 1510660708.7113
MEM 102.753906 1510660708.8163
MEM 102.761719 1510660708.9208
MEM 102.769531 1510660709.0260
MEM 102.777344 1510660709.1275
MEM 102.785156 1510660709.2308
MEM 102.792969 1510660709.3318
MEM 102.800781 1510660709.4370
MEM 102.808594 1510660709.5419
MEM 102.816406 1510660709.6470
MEM 102.824219 1510660709.7521
MEM 102.832031 1510660709.8546
MEM 102.839844 1510660709.9597
MEM 102.847656 1510660710.0612
MEM 102.855469 1510660710.1663
MEM 102.863281 1510660710.2692
MEM 102.871094 1510660710.3727
MEM 102.878906 1510660710.4749
MEM 102.886719 1510660710.5787
MEM 102.894531 1510660710.6838
MEM 102.902344 1510660710.7850
MEM 102.910156 1510660710.8901
MEM 102.917969 1510660710.9952
MEM 102.925781 1510660711.1002
MEM 102.933594 1510660711.2032
MEM 102.941406 1510660711.3069
MEM 102.949219 1510660711.4072
MEM 102.957031 1510660711.5123
MEM 102.964844 1510660711.6174
MEM 102.972656 1510660711.7192
MEM 102.980469 1510660711.8195
MEM 102.980469 1510660711.9234
MEM 102.996094 1510660712.0249
MEM 102.996094 1510660712.1300
MEM 103.011719 1510660712.2352
MEM 103.019531 1510660712.3403
MEM 103.027344 1510660712.4454
MEM 103.035156 1510660712.5495
MEM 103.042969 1510660712.6546
MEM 103.050781 1510660712.7598
MEM 103.058594 1510660712.8649
MEM 103.066406 1510660712.9691
MEM 103.074219 1510660713.0742
MEM 103.082031 1510660713.1749
MEM 103.089844 1510660713.2786
MEM 103.097656 1510660713.3837
MEM 103.105469 1510660713.4888
MEM 103.113281 1510660713.5934
MEM 103.121094 1510660713.6985
MEM 103.128906 1510660713.7990
MEM 103.128906 1510660713.9041
MEM 103.144531 1510660714.0074
MEM 103.144531 1510660714.1112
MEM 103.160156 1510660714.2163
MEM 103.160156 1510660714.3174
MEM 103.175781 1510660714.4225
MEM 103.175781 1510660714.5240
MEM 103.183594 1510660714.6291
MEM 103.191406 1510660714.7323
MEM 103.199219 1510660714.8374
MEM 103.207031 1510660714.9412
MEM 103.214844 1510660715.0462
MEM 103.222656 1510660715.1512
MEM 103.230469 1510660715.2563
MEM 103.238281 1510660715.3576
MEM 103.246094 1510660715.4627
MEM 103.253906 1510660715.5660
MEM 103.261719 1510660715.6711
MEM 103.269531 1510660715.7731
MEM 103.277344 1510660715.8782
MEM 103.285156 1510660715.9829
MEM 103.292969 1510660716.0880
MEM 103.300781 1510660716.1928
MEM 103.308594 1510660716.2972
MEM 103.316406 1510660716.3990
MEM 103.324219 1510660716.5041
MEM 103.332031 1510660716.6043
MEM 103.339844 1510660716.7094
MEM 103.347656 1510660716.8139
MEM 103.355469 1510660716.9190
MEM 103.363281 1510660717.0241
MEM 103.371094 1510660717.1262
MEM 103.378906 1510660717.2313
MEM 103.386719 1510660717.3344
MEM 103.394531 1510660717.4395
MEM 103.402344 1510660717.5428
MEM 103.410156 1510660717.6471
MEM 103.417969 1510660717.7482
MEM 103.425781 1510660717.8533
MEM 103.433594 1510660717.9584
MEM 103.441406 1510660718.0609
MEM 103.449219 1510660718.1627
MEM 103.457031 1510660718.2642
MEM 103.464844 1510660718.3693
MEM 103.472656 1510660718.4745
MEM 103.480469 1510660718.5747
MEM 103.488281 1510660718.6797
MEM 103.496094 1510660718.7811
MEM 103.503906 1510660718.8862
MEM 103.511719 1510660718.9888
MEM 103.519531 1510660719.0939
MEM 103.527344 1510660719.1990
MEM 103.535156 1510660719.2995
MEM 103.542969 1510660719.4027
MEM 103.550781 1510660719.5078
MEM 103.558594 1510660719.6129
MEM 103.566406 1510660719.7179
MEM 103.574219 1510660719.8227
MEM 103.574219 1510660719.9260
MEM 103.582031 1510660720.0269
MEM 103.589844 1510660720.1275
MEM 103.597656 1510660720.2291
MEM 103.605469 1510660720.3309
MEM 103.613281 1510660720.4360
MEM 103.621094 1510660720.5411
MEM 103.628906 1510660720.6462
MEM 103.636719 1510660720.7470
MEM 103.644531 1510660720.8521
MEM 103.652344 1510660720.9563
MEM 103.660156 1510660721.0608
MEM 103.667969 1510660721.1659
MEM 103.675781 1510660721.2710
MEM 103.683594 1510660721.3721
MEM 103.691406 1510660721.4763
MEM 103.699219 1510660721.5814
MEM 103.707031 1510660721.6864
MEM 103.714844 1510660721.7916
MEM 103.722656 1510660721.8962
MEM 103.722656 1510660721.9964
MEM 103.730469 1510660722.0970
MEM 103.738281 1510660722.2021
MEM 103.746094 1510660722.3072
MEM 103.753906 1510660722.4113
MEM 103.761719 1510660722.5164
MEM 103.769531 1510660722.6215
MEM 103.777344 1510660722.7265
MEM 103.785156 1510660722.8317
MEM 103.792969 1510660722.9368
MEM 103.800781 1510660723.0419
MEM 103.800781 1510660723.1470
MEM 103.808594 1510660723.2521
MEM 103.816406 1510660723.3572
MEM 103.824219 1510660723.4608
MEM 103.832031 1510660723.5659
MEM 103.839844 1510660723.6704
MEM 103.847656 1510660723.7754
MEM 103.855469 1510660723.8755
MEM 103.863281 1510660723.9806
MEM 103.863281 1510660724.0857
MEM 103.871094 1510660724.1868
MEM 103.878906 1510660724.2919
MEM 103.886719 1510660724.3969
MEM 103.894531 1510660724.5020
MEM 103.902344 1510660724.6052
MEM 103.910156 1510660724.7071
MEM 103.917969 1510660724.8109
MEM 103.925781 1510660724.9160
MEM 103.925781 1510660725.0204
MEM 103.933594 1510660725.1253
MEM 103.941406 1510660725.2303
MEM 103.949219 1510660725.3340
MEM 103.957031 1510660725.4392
MEM 103.964844 1510660725.5402
MEM 103.972656 1510660725.6440
MEM 103.980469 1510660725.7469
MEM 103.980469 1510660725.8470
MEM 103.988281 1510660725.9521
MEM 103.996094 1510660726.0541
MEM 104.003906 1510660726.1592
MEM 104.011719 1510660726.2601
MEM 104.019531 1510660726.3652
MEM 104.027344 1510660726.4658
MEM 104.035156 1510660726.5687
MEM 104.035156 1510660726.6708
MEM 104.042969 1510660726.7744
MEM 104.050781 1510660726.8792
MEM 104.058594 1510660726.9843
MEM 104.066406 1510660727.0894
MEM 104.074219 1510660727.1940
MEM 104.082031 1510660727.2991
MEM 104.082031 1510660727.4042
MEM 104.089844 1510660727.5086
MEM 104.097656 1510660727.6136
MEM 104.105469 1510660727.7187
MEM 104.113281 1510660727.8235
MEM 104.121094 1510660727.9287
MEM 104.128906 1510660728.0338
MEM 104.128906 1510660728.1346
MEM 104.136719 1510660728.2398
MEM 104.144531 1510660728.3435
MEM 104.152344 1510660728.4468
MEM 104.160156 1510660728.5519
MEM 104.167969 1510660728.6540
MEM 104.167969 1510660728.7542
MEM 104.175781 1510660728.8593
MEM 104.183594 1510660728.9644
MEM 104.191406 1510660729.0669
MEM 104.199219 1510660729.1720
MEM 104.207031 1510660729.2734
MEM 104.214844 1510660729.3786
MEM 104.214844 1510660729.4837
MEM 104.222656 1510660729.5888
MEM 104.230469 1510660729.6907
MEM 104.238281 1510660729.7927
MEM 104.246094 1510660729.8978
MEM 104.253906 1510660730.0029
MEM 104.261719 1510660730.1080
MEM 104.261719 1510660730.2118
MEM 104.269531 1510660730.3120
MEM 104.277344 1510660730.4171
MEM 104.285156 1510660730.5222
MEM 104.292969 1510660730.6226
MEM 104.292969 1510660730.7230
MEM 104.300781 1510660730.8281
MEM 104.308594 1510660730.9323
MEM 104.316406 1510660731.0374
MEM 104.324219 1510660731.1380
MEM 104.332031 1510660731.2431
MEM 104.332031 1510660731.3467
MEM 104.339844 1510660731.4518
MEM 104.347656 1510660731.5568
MEM 104.355469 1510660731.6577
MEM 104.363281 1510660731.7629
MEM 104.371094 1510660731.8678
MEM 104.371094 1510660731.9717
MEM 104.378906 1510660732.0768
MEM 104.386719 1510660732.1773
MEM 104.394531 1510660732.2823
MEM 104.402344 1510660732.3871
MEM 104.410156 1510660732.4904
MEM 104.410156 1510660732.5924
MEM 104.417969 1510660732.6967
MEM 104.425781 1510660732.7975
MEM 104.433594 1510660732.8998
MEM 104.441406 1510660733.0026
MEM 104.441406 1510660733.1045
MEM 104.449219 1510660733.2069
MEM 104.457031 1510660733.3092
MEM 104.464844 1510660733.4134
MEM 104.472656 1510660733.5139
MEM 104.472656 1510660733.6162
MEM 104.480469 1510660733.7213
MEM 104.488281 1510660733.8264
MEM 104.496094 1510660733.9267
MEM 104.503906 1510660734.0316
MEM 104.503906 1510660734.1367
MEM 104.511719 1510660734.2418
MEM 104.519531 1510660734.3466
MEM 104.527344 1510660734.4517
MEM 104.535156 1510660734.5568
MEM 104.535156 1510660734.6617
MEM 104.542969 1510660734.7619
MEM 104.550781 1510660734.8634
MEM 104.558594 1510660734.9685
MEM 104.566406 1510660735.0717
MEM 104.566406 1510660735.1768
MEM 104.574219 1510660735.2817
MEM 104.582031 1510660735.3867
MEM 104.589844 1510660735.4918
MEM 104.589844 1510660735.5965
MEM 104.597656 1510660735.6967
MEM 104.605469 1510660735.8018
MEM 104.613281 1510660735.9070
MEM 104.613281 1510660736.0121
MEM 104.621094 1510660736.1134
MEM 104.628906 1510660736.2149
MEM 104.636719 1510660736.3159
MEM 104.644531 1510660736.4204
MEM 104.644531 1510660736.5216
MEM 104.652344 1510660736.6227
MEM 104.660156 1510660736.7231
MEM 104.660156 1510660736.8282
MEM 104.667969 1510660736.9282
MEM 104.675781 1510660737.0333
MEM 104.683594 1510660737.1362
MEM 104.683594 1510660737.2412
MEM 104.691406 1510660737.3424
MEM 104.699219 1510660737.4465
MEM 104.707031 1510660737.5516
MEM 104.714844 1510660737.6567
MEM 104.714844 1510660737.7618
MEM 104.722656 1510660737.8669
MEM 104.730469 1510660737.9720
MEM 104.730469 1510660738.0723
MEM 104.738281 1510660738.1748
MEM 104.746094 1510660738.2800
MEM 104.753906 1510660738.3851
MEM 104.761719 1510660738.4867
MEM 104.761719 1510660738.5919
MEM 104.769531 1510660738.6965
MEM 104.777344 1510660738.8016
MEM 104.777344 1510660738.9037
MEM 104.785156 1510660739.0074
MEM 104.792969 1510660739.1125
MEM 104.800781 1510660739.2165
MEM 104.800781 1510660739.3190
MEM 104.808594 1510660739.4232
MEM 104.816406 1510660739.5234
MEM 104.816406 1510660739.6285
MEM 104.824219 1510660739.7312
MEM 104.832031 1510660739.8363
MEM 104.839844 1510660739.9365
MEM 104.839844 1510660740.0366
MEM 104.847656 1510660740.1371
MEM 104.855469 1510660740.2423
MEM 104.855469 1510660740.3464
MEM 104.863281 1510660740.4492
MEM 104.871094 1510660740.5503
MEM 104.871094 1510660740.6513
MEM 104.871094 1510660740.7523
MEM 104.878906 1510660740.8533
MEM 104.886719 1510660740.9544
MEM 104.886719 1510660741.0554
MEM 104.894531 1510660741.1564
MEM 104.902344 1510660741.2575
MEM 104.902344 1510660741.3585
MEM 104.902344 1510660741.4601
MEM 104.910156 1510660741.5652
MEM 104.917969 1510660741.6698
MEM 104.917969 1510660741.7747
MEM 104.917969 1510660741.8798
MEM 104.925781 1510660741.9818
MEM 104.933594 1510660742.0864
MEM 104.933594 1510660742.1876
MEM 104.933594 1510660742.2903
MEM 104.933594 1510660742.3935
MEM 104.941406 1510660742.4963
MEM 104.949219 1510660742.6001
MEM 104.949219 1510660742.7052
MEM 104.949219 1510660742.8063
MEM 104.949219 1510660742.9115
MEM 104.957031 1510660743.0166
MEM 104.964844 1510660743.1197
MEM 104.964844 1510660743.2235
MEM 104.964844 1510660743.3287
MEM 104.972656 1510660743.4315
MEM 104.980469 1510660743.5320
MEM 104.980469 1510660743.6371
MEM 104.980469 1510660743.7422
MEM 104.988281 1510660743.8434
MEM 104.996094 1510660743.9485
MEM 104.996094 1510660744.0536
MEM 104.996094 1510660744.1587
MEM 105.003906 1510660744.2600
MEM 105.011719 1510660744.3652
MEM 105.011719 1510660744.4681
MEM 105.011719 1510660744.5685
MEM 105.019531 1510660744.6707
MEM 105.019531 1510660744.7738
MEM 105.019531 1510660744.8755
MEM 105.027344 1510660744.9779
MEM 105.027344 1510660745.0811
MEM 105.035156 1510660745.1862
MEM 105.035156 1510660745.2913
MEM 105.035156 1510660745.3962
MEM 105.042969 1510660745.4965
MEM 105.050781 1510660745.6016
MEM 105.050781 1510660745.7068
MEM 105.050781 1510660745.8119
MEM 105.050781 1510660745.9170
MEM 105.054688 1510660746.0180
MEM 105.062500 1510660746.1204
MEM 105.070312 1510660746.2210
MEM 105.070312 1510660746.3245
MEM 105.070312 1510660746.4296
MEM 105.070312 1510660746.5347
MEM 105.070312 1510660746.6399
MEM 105.070312 1510660746.7408
MEM 105.078125 1510660746.8433
MEM 105.085938 1510660746.9484
MEM 105.085938 1510660747.0535
MEM 105.085938 1510660747.1586
MEM 105.085938 1510660747.2602
MEM 105.085938 1510660747.3638
MEM 105.093750 1510660747.4679
MEM 105.093750 1510660747.5730
MEM 105.101562 1510660747.6733
MEM 105.101562 1510660747.7737
MEM 105.101562 1510660747.8757
MEM 105.101562 1510660747.9808
MEM 105.101562 1510660748.0859
MEM 105.109375 1510660748.1910
MEM 105.117188 1510660748.2961
MEM 105.117188 1510660748.3963
MEM 105.117188 1510660748.5012
MEM 105.117188 1510660748.6063
MEM 105.117188 1510660748.7114
MEM 105.117188 1510660748.8132
MEM 105.125000 1510660748.9183
MEM 105.132812 1510660749.0196
MEM 105.132812 1510660749.1245
MEM 105.132812 1510660749.2281
MEM 105.132812 1510660749.3311
MEM 105.132812 1510660749.4362
MEM 105.140625 1510660749.5413
MEM 105.140625 1510660749.6461
MEM 105.148438 1510660749.7512
MEM 105.148438 1510660749.8519
MEM 105.148438 1510660749.9553
MEM 105.148438 1510660750.0598
MEM 105.148438 1510660750.1618
MEM 105.148438 1510660750.2669
MEM 105.156250 1510660750.3709
MEM 105.164062 1510660750.4753
MEM 105.164062 1510660750.5762
MEM 105.164062 1510660750.6813
MEM 105.164062 1510660750.7864
MEM 105.164062 1510660750.8915
MEM 105.164062 1510660750.9960
MEM 105.171875 1510660751.1011
MEM 105.179688 1510660751.2056
MEM 105.183594 1510660751.3058
MEM 105.183594 1510660751.4102
MEM 105.183594 1510660751.5112
MEM 105.183594 1510660751.6163
MEM 105.183594 1510660751.7214
MEM 105.183594 1510660751.8261
MEM 105.183594 1510660751.9265
MEM 105.191406 1510660752.0274
MEM 105.199219 1510660752.1307
MEM 105.199219 1510660752.2334
MEM 105.199219 1510660752.3385
MEM 105.199219 1510660752.4436
MEM 105.199219 1510660752.5460
MEM 105.199219 1510660752.6486
MEM 105.199219 1510660752.7514
MEM 105.199219 1510660752.8565
MEM 105.207031 1510660752.9593
MEM 105.214844 1510660753.0598
MEM 105.214844 1510660753.1630
MEM 105.214844 1510660753.2645
MEM 105.214844 1510660753.3653
MEM 105.214844 1510660753.4704
MEM 105.214844 1510660753.5752
MEM 105.214844 1510660753.6784
MEM 105.222656 1510660753.7804
MEM 105.230469 1510660753.8824
MEM 105.230469 1510660753.9852
MEM 105.230469 1510660754.0895
MEM 105.230469 1510660754.1915
MEM 105.230469 1510660754.2921
MEM 105.230469 1510660754.3930
MEM 105.230469 1510660754.4939
MEM 105.238281 1510660754.5991
MEM 105.238281 1510660754.7001
MEM 105.246094 1510660754.8026
MEM 105.246094 1510660754.9069
MEM 105.246094 1510660755.0080
MEM 105.246094 1510660755.1131
MEM 105.246094 1510660755.2133
MEM 105.246094 1510660755.3184
MEM 105.253906 1510660755.4231
MEM 105.261719 1510660755.5244
MEM 105.265625 1510660755.6294
MEM 105.265625 1510660755.7315
MEM 105.265625 1510660755.8366
MEM 105.265625 1510660755.9390
MEM 105.265625 1510660756.0416
MEM 105.273438 1510660756.1467
MEM 105.281250 1510660756.2518
MEM 105.281250 1510660756.3538
MEM 105.281250 1510660756.4590
MEM 105.281250 1510660756.5641
MEM 105.281250 1510660756.6685
MEM 105.289062 1510660756.7736
MEM 105.289062 1510660756.8743
MEM 105.296875 1510660756.9794
MEM 105.296875 1510660757.0835
MEM 105.296875 1510660757.1863
MEM 105.296875 1510660757.2914
MEM 105.296875 1510660757.3921
MEM 105.304688 1510660757.4958
MEM 105.312500 1510660757.5959
MEM 105.312500 1510660757.6976
MEM 105.312500 1510660757.7981
MEM 105.312500 1510660757.8994
MEM 105.312500 1510660758.0045
MEM 105.320312 1510660758.1065
MEM 105.328125 1510660758.2116
MEM 105.328125 1510660758.3167
MEM 105.328125 1510660758.4176
MEM 105.328125 1510660758.5226
MEM 105.328125 1510660758.6234
MEM 105.335938 1510660758.7234
MEM 105.343750 1510660758.8284
MEM 105.343750 1510660758.9313
MEM 105.343750 1510660759.0334
MEM 105.343750 1510660759.1339
MEM 105.343750 1510660759.2390
MEM 105.351562 1510660759.3397
MEM 105.351562 1510660759.4448
MEM 105.351562 1510660759.5457
MEM 105.351562 1510660759.6508
MEM 105.359375 1510660759.7532
MEM 105.359375 1510660759.8583
MEM 105.359375 1510660759.9596
MEM 105.359375 1510660760.0647
MEM 105.367188 1510660760.1659
MEM 105.367188 1510660760.2709
MEM 105.367188 1510660760.3724
MEM 105.367188 1510660760.4775
MEM 105.367188 1510660760.5813
MEM 105.371094 1510660760.6864
MEM 105.378906 1510660760.7916
MEM 105.378906 1510660760.8966
MEM 105.386719 1510660761.0017
MEM 105.386719 1510660761.1068
MEM 105.386719 1510660761.2088
MEM 105.386719 1510660761.3103
MEM 105.386719 1510660761.4154
MEM 105.386719 1510660761.5166
MEM 105.386719 1510660761.6213
MEM 105.394531 1510660761.7262
MEM 105.402344 1510660761.8287
MEM 105.402344 1510660761.9312
MEM 105.402344 1510660762.0363
MEM 105.402344 1510660762.1379
MEM 105.402344 1510660762.2430
MEM 105.402344 1510660762.3456
MEM 105.402344 1510660762.4498
MEM 105.402344 1510660762.5548
MEM 105.410156 1510660762.6594
MEM 105.417969 1510660762.7645
MEM 105.417969 1510660762.8695
MEM 105.417969 1510660762.9732
MEM 105.417969 1510660763.0760
MEM 105.417969 1510660763.1811
MEM 105.417969 1510660763.2862
MEM 105.417969 1510660763.3913
MEM 105.417969 1510660763.4928
MEM 105.417969 1510660763.5956
MEM 105.425781 1510660763.7007
MEM 105.433594 1510660763.8058
MEM 105.433594 1510660763.9109
MEM 105.433594 1510660764.0146
MEM 105.433594 1510660764.1196
MEM 105.433594 1510660764.2198
MEM 105.433594 1510660764.3240
MEM 105.433594 1510660764.4242
